ا [-0.09367881715297699, 0.4362114369869232, 0.054709672927856445, -0.2498335987329483, 0.021422341465950012, 1.978482961654663, -0.2777725160121918, 0.13342797756195068, 1.9748339653015137, -0.5309339165687561, 0.12543192505836487, 1.8958067893981934, -0.6601153016090393, 0.18601620197296143, 1.8181118965148926, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]
ب [0.27062752842903137, -0.6239384412765503, -0.2486669421195984, -0.07641778886318207, 0.028431355953216553, 0.04079931974411011, -0.1202208399772644, -1.6476256847381592, 0.6241368055343628, -0.27591055631637573, -1.578362226486206, 0.5017114877700806, -0.4562702178955078, -1.4951598644256592, 0.5488706827163696, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
ت [0.16042904555797577, -0.46734851598739624, -0.2040535807609558, -0.05715257301926613, -0.0260622501373291, -0.020595788955688477, -0.12193834781646729, -0.044614195823669434, -0.029155492782592773, -0.3723377287387848, -1.5311007499694824, 1.0651012659072876, -0.43129611015319824, -1.5248639583587646, 1.0018912553787231, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]
ث [0.14014199376106262, -0.44946879148483276, -0.22126305103302002, 0.104251429438591, 0.17100805044174194, 0.15957039594650269, 0.05079065263271332, 0.18747633695602417, 0.1904458999633789, 0.10613412410020828, 0.1542249321937561, 0.13788801431655884, -0.251753568649292, -1.5092365741729736, 0.5675738453865051, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]
ج [-0.31031548976898193, -0.6169567704200745, -0.08345800638198853, -0.31807905435562134, -1.286379337310791, 0.41791725158691406, -0.3428140878677368, -1.2477738857269287, 0.6032865047454834, -0.4814307689666748, -0.8278336524963379, 0.3166288137435913, -0.5004233717918396, -0.6732699275016785, 0.4004806876182556, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
ح [-0.0594940185546875, -0.021444380283355713, 0.02263382077217102, -0.46983420848846436, -1.1706326007843018, -0.08146148920059204, -0.49138057231903076, -1.2066208124160767, 0.004397183656692505, -0.4907745122909546, -1.234026312828064, 0.035538434982299805, -0.5632702708244324, -1.1166905164718628, 0.17819809913635254, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]
خ [0.07813423871994019, 0.10780602693557739, 0.12881335616111755, -0.22443130612373352, -1.572299838066101, 0.5068889260292053, -0.29661187529563904, -1.5137693881988525, 0.6301352381706238, -0.4942266643047333, -1.28779935836792, 0.5031262040138245, -0.5698680877685547, -1.1449711322784424, 0.5740179419517517, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]
د [-0.45847490429878235, -0.41821610927581787, 0.1146312952041626, -0.4153337776660919, -1.3200204372406006, 0.12506639957427979, 0.5932778716087341, -1.7386205196380615, 0.7494515180587769, 0.6323296427726746, -1.6551554203033447, 0.8972206115722656, 0.47857263684272766, -1.5283252000808716, 1.0917874574661255, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0] 
ذ [-0.46733900904655457, -0.39942076802253723, 0.19605445861816406, -0.5126956701278687, -0.9822961091995239, 0.14416348934173584, -0.5153012275695801, -0.8809319138526917, 0.10691583156585693, 0.6907891035079956, -1.5486085414886475, 1.0418517589569092, 0.623843252658844, -1.467592716217041, 1.1573071479797363, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
ر [-0.4998554587364197, -0.5937027931213379, -0.10910594463348389, -0.7885445356369019, -0.6603488922119141, 0.42645108699798584, 0.05560597777366638, -1.5614376068115234, 1.2051737308502197, 0.0815376341342926, -1.4385313987731934, 1.338333249092102, 0.10343527793884277, -1.3440847396850586, 1.4137095212936401, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
ز [-0.25332897901535034, -0.4860970675945282, -0.35674312710762024, -0.7812103629112244, -0.9649672508239746, 0.11645889282226562, -0.8013570308685303, -0.8004617094993591, 0.16459918022155762, -0.7467281222343445, -1.3142884969711304, 0.523918628692627, -0.7866285443305969, -1.183661699295044, 0.6483813524246216, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]
س [-0.0045701563358306885, -0.038791775703430176, -0.02986764907836914, 0.06027296185493469, 0.22712242603302002, 0.2534872889518738, 0.04920029640197754, 0.19892358779907227, 0.2109435796737671, -0.05680152773857117, 0.1010180115699768, 0.13133728504180908, 0.03724256157875061, 0.13791429996490479, 0.12917715311050415, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]
ش [-0.053938478231430054, -0.033561110496520996, -0.003094613552093506, -0.31516844034194946, 0.1330265998840332, 0.31292223930358887, -0.11378070712089539, 0.2560766935348511, 0.3059995174407959, 0.078995481133461, 0.24990177154541016, 0.20687073469161987, 0.4146457016468048, 0.24111944437026978, 0.1972483992576599, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0] 
ص [0.14383134245872498, -0.28980308771133423, -0.4423505365848541, 0.5868427753448486, -1.8196253776550293, 0.10357102751731873, 0.3706130385398865, -1.8935725688934326, 0.19720400869846344, 0.1734282672405243, -1.865681767463684, 0.039486199617385864, -0.1215287446975708, -1.8105190992355347, 0.07861602306365967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
ض [-0.5282531976699829, -0.45428934693336487, 0.26761728525161743, 0.6929528117179871, -1.6900434494018555, 0.6650421023368835, 0.5656387209892273, -1.7131317853927612, 0.7217362523078918, 0.39606478810310364, -1.715888261795044, 0.7834370136260986, 0.08413061499595642, -1.634505271911621, 0.8841071724891663, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]
ط [-0.2507258355617523, -0.5767748951911926, -0.2595141530036926, -0.1632937490940094, -0.07989305257797241, 0.03306359052658081, -0.290784627199173, -1.5273360013961792, 0.5303875803947449, 0.6859496831893921, -1.535712480545044, 1.0747655630111694, 0.49260765314102173, -1.3556945323944092, 1.3025721311569214, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
ظ [-0.46623390913009644, -0.3451242446899414, -0.05998536944389343, -0.30869120359420776, -0.14128148555755615, 9.378194808959961E-4, -0.4497871994972229, -1.6058013439178467, 0.5474153757095337, 0.32374024391174316, -1.6379263401031494, 1.0877950191497803, 0.1981196403503418, -1.5681591033935547, 1.1784406900405884, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
ع [-0.450419157743454, -0.38029277324676514, 0.14399373531341553, -0.7150582075119019, -0.6788344383239746, 0.8471155762672424, -0.7240985631942749, -0.5830628275871277, 0.9387426972389221, 0.4285232424736023, -0.8578414916992188, 1.7471649646759033, 0.28885966539382935, -0.582145094871521, 1.8295376300811768, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
غ [-0.09444737434387207, 0.16325068473815918, 0.12228119373321533, -0.28035569190979004, 0.11582879722118378, 0.5814892053604126, -0.2871776819229126, -0.02033010870218277, 0.6383943557739258, 1.167207956314087, 0.25138938426971436, 1.5669305324554443, 1.0844615697860718, 0.3583311140537262, 1.5737340450286865, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]
ف [-0.15649716556072235, -0.34174782037734985, -0.3083306849002838, 0.08351412415504456, -1.690490961074829, -0.07912483811378479, 0.34355297684669495, -1.768035888671875, 0.8624623417854309, 0.2509402930736542, -1.7629694938659668, 0.8932997584342957, -0.021236106753349304, -1.698642373085022, 0.9589928984642029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
ق [0.03569422662258148, -0.4251262843608856, -0.48775821924209595, 0.03908252716064453, -1.6826121807098389, -0.261452853679657, -0.12481764703989029, -1.6804471015930176, -0.22168570756912231, 0.1021774411201477, -1.8503880500793457, 0.7398805618286133, -0.10912365466356277, -1.822192668914795, 0.7406996488571167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
ك [0.37776029109954834, -0.44418758153915405, -0.16043710708618164, 0.13161155581474304, 0.3082856237888336, 0.15468472242355347, 0.12776300311088562, 0.3049015700817108, 0.15286922454833984, 0.10980448126792908, 0.2963961064815521, 0.15198898315429688, 0.147929847240448, 0.2878311574459076, 0.12880265712738037, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0] 
ل [-0.5046006441116333, -0.37987250089645386, 0.06802260875701904, 0.14927135407924652, -0.29103219509124756, -0.3651890754699707, 0.5703845024108887, -1.7477738857269287, 0.7698627710342407, 0.447460412979126, -1.784289836883545, 0.7451903820037842, 0.34817999601364136, -1.808883786201477, 0.6946351528167725, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]
م [0.4686286151409149, -0.38125160336494446, -0.4366152286529541, 0.550957202911377, -1.8255635499954224, 0.3193237781524658, 0.34813177585601807, -1.862308382987976, 0.308574914932251, 0.2015276849269867, -1.867426872253418, 0.36204251646995544, 0.13269959390163422, -0.07757735252380371, -0.18164169788360596, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]
ن [0.4667988419532776, 0.5009258985519409, 0.14325958490371704, 0.5137490630149841, 0.532179594039917, 1.249300241470337, 1.244058609008789, -0.474448561668396, 1.4851560592651367, 1.3680193424224854, -0.41075196862220764, 1.3812203407287598, 1.4769753217697144, -0.2852151691913605, 1.2469000816345215, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]
ه [0.13735343515872955, -0.3773069679737091, -0.2856428623199463, 0.08504260331392288, -1.3342323303222656, -0.1916700005531311, -0.08476779609918594, -1.4889646768569946, -0.03873646259307861, -0.14728066325187683, -1.410231351852417, -0.09694337844848633, -0.32238125801086426, -1.5780563354492188, 0.2131536304950714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
و [-0.09746891260147095, -0.7221532464027405, 0.20673061907291412, 1.7707562446594238, -0.8436019420623779, 0.3324277997016907, 1.6831727027893066, -0.9610199332237244, 0.4822276532649994, 1.5921601057052612, -1.038932204246521, 0.5829392671585083, 1.3984010219573975, -1.1016592979431152, 0.7825586795806885, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]
ي [-0.36781424283981323, -0.5600709319114685, -0.041784197092056274, 0.9676823616027832, -1.683880090713501, 0.1727491319179535, 0.8501747846603394, -1.7372424602508545, 0.28430691361427307, 0.7266194820404053, -1.763814926147461, 0.38150617480278015, 0.6132583618164062, 0.010119438171386719, -0.3126680254936218, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
